Event_ID,irwinID,Incid_Name,Incid_Type,BurnBndAc,Ig_Date,Ig_Year,Ig_Month,STUSPS
WA4602611908920050622,NA,JUNIPER CANYON,Wildfire,2687,2005-06-22,2005,6,WA
WA4646111854720050625,NA,WALKER CANYON,Wildfire,20764,2005-06-25,2005,6,WA
OR4595211888820050629,NA,UNNAMED,Wildfire,4687,2005-06-29,2005,6,OR
OR4412911706920050702,NA,MP368,Wildfire,1664,2005-07-02,2005,7,OR
WA4846311944220050704,NA,SECOND HUD,Wildfire,4474,2005-07-04,2005,7,WA
WA4667711971020050705,NA,WEATHER STATION,Wildfire,5166,2005-07-05,2005,7,WA
WA4820111938520050712,NA,WEST OMAK LAKE,Wildfire,11443,2005-07-12,2005,7,WA
OR4480712119320050719,NA,WOLFE POINT,Wildfire,9008,2005-07-19,2005,7,OR
OR4487312108020050722,NA,RATTLESNAKE SPRINGS,Wildfire,1192,2005-07-22,2005,7,OR
OR4270112391920050722,NA,BLOSSOM,Wildfire,15247,2005-07-22,2005,7,OR
WA4580012023420050723,NA,WOOD GULCH,Wildfire,5150,2005-07-23,2005,7,WA
WA4743512020920050725,NA,BADGER ROAD,Wildfire,3990,2005-07-25,2005,7,WA
OR4240212250220050726,NA,WASSON,Wildfire,1460,2005-07-26,2005,7,OR
WA4757911843020050727,NA,WALL LAKE,Wildfire,5373,2005-07-27,2005,7,WA
OR4433411733120050728,NA,FAIRWELL BEND,Wildfire,4552,2005-07-28,2005,7,OR
OR4385911735820050728,NA,DOUBLE MOUNTAIN,Wildfire,23860,2005-07-28,2005,7,OR
OR4513511752020050728,NA,MULE PEAK,Wildfire,1054,2005-07-28,2005,7,OR
OR4504511784520050728,NA,UNNAMED,Wildfire,2613,2005-07-28,2005,7,OR
OR4229712173120050728,NA,SIMPSON,Wildfire,2275,2005-07-28,2005,7,OR
WA4784912078720050730,NA,DIRTY FACE,Wildfire,1377,2005-07-30,2005,7,WA
OR4299311817120050731,NA,DRY,Wildfire,3669,2005-07-31,2005,7,OR
OR4485912126020050801,NA,MCKINLEY,Wildfire,1341,2005-08-01,2005,8,OR
WA4628511761620050805,NA,SCHOOL,Wildfire,51701,2005-08-05,2005,8,WA
WA4863511906420050806,NA,BURNT BREAD,Wildfire,1468,2005-08-06,2005,8,WA
OR4238411880120050807,NA,BEEF TRAIL,Wildfire,3593,2005-08-07,2005,8,OR
OR4388711713820050808,NA,KEENEY PASS,Wildfire,2894,2005-08-08,2005,8,OR
OR4569411674920050808,NA,TRYON COMPLEX (HAAS RIDGE),Wildfire,2538,2005-08-08,2005,8,OR
OR4567111654620050808,NA,TRYON COMPLEX (TRYON),Wildfire,21486,2005-08-08,2005,8,OR
WA4664811932220050809,NA,MCCLANE,Wildfire,7188,2005-08-09,2005,8,WA
WA4777411806420050810,NA,HARKER CANYON,Wildfire,1603,2005-08-10,2005,8,WA
OR4531711831520050811,NA,SPRING CREEK,Wildfire,1074,2005-08-11,2005,8,OR
OR4582911805320050813,NA,BURNT CABIN,Wildfire,2152,2005-08-13,2005,8,OR
OR4225511768520050821,NA,MULES EAR,Wildfire,1242,2005-08-21,2005,8,OR
OR4278311867620050823,NA,FIR CREEK,Wildfire,1437,2005-08-23,2005,8,OR
OR4228912355220050825,NA,DEER CREEK,Wildfire,1549,2005-08-25,2005,8,OR
OR4488712031720050906,NA,PORCUPINE,Prescribed Fire,8659,2005-09-06,2005,9,OR
OR4464211961120050907,NA,BRANSON SOUTH,Prescribed Fire,3911,2005-09-07,2005,9,OR
WA4810312002920050908,NA,SQUAW CREEK,Wildfire,1107,2005-09-08,2005,9,WA
OR4545211680120050914,NA,TURNER CREEK,Wildfire,1562,2005-09-14,2005,9,OR
OR4317011920620050926,NA,BASQUE WELL RX,Prescribed Fire,3142,2005-09-26,2005,9,OR
OR4341911984820050929,NA,SHEEP MOUNTAIN,Wildfire,1119,2005-09-29,2005,9,OR
WA4822111904420060419,NA,MINERAL RIDGE HFR,Prescribed Fire,1141,2006-04-19,2006,4,WA
OR4212811876820060627,NA,THOUSAND VIRGIN,Wildfire,1983,2006-06-27,2006,6,OR
OR4380411801020060627,NA,STEMLER RIDGE,Wildfire,2218,2006-06-27,2006,6,OR
OR4244611772420060628,NA,JERRY WELLS,Wildfire,13888,2006-06-28,2006,6,OR
WA4730611946220060628,NA,ROCKY FORD,Wildfire,2822,2006-06-28,2006,6,WA
OR4430611944520060701,NA,TODD FIRE,Wildfire,1073,2006-07-01,2006,7,OR
WA4884111998320060703,NA,TRIPOD COMPLEX (SPUR PEAK),Wildfire,115123,2006-07-03,2006,7,WA
WA4811112069920060706,NA,TINPAN,Wildfire,9044,2006-07-06,2006,7,WA
OR4309311876120060722,NA,DIAMOND CRATERS,Wildfire,4534,2006-07-22,2006,7,OR
OR4300111780120060722,NA,HAPPY VALLEY,Wildfire,72071,2006-07-22,2006,7,OR
OR4293911896220060723,NA,JACK MTN,Wildfire,1125,2006-07-23,2006,7,OR
OR4282812010720060723,NA,JUG,Wildfire,2823,2006-07-23,2006,7,OR
OR4490111693120060723,NA,FOSTER GULCH,Wildfire,52496,2006-07-23,2006,7,OR
OR4427112168020060723,NA,CASCADE CREST COMPLEX (BLACK CRATER),Wildfire,9491,2006-07-23,2006,7,OR
OR4292412220220060723,NA,BYBEE COMPLEX,Prescribed Fire,2820,2006-07-23,2006,7,OR
OR4291911871320060724,NA,RUBY SPRINGS,Prescribed Fire,4973,2006-07-24,2006,7,OR
OR4446012018320060724,NA,MAXWELL,Wildfire,7274,2006-07-24,2006,7,OR
WA4853211998720060724,NA,TRIPOD COMPLEX (TRIPOD),Wildfire,59712,2006-07-24,2006,7,WA
WA4750112329120060725,NA,BEAR GULCH II,Wildfire,1037,2006-07-25,2006,7,WA
WA4829512061020060726,NA,FLICK CREEK,Wildfire,7057,2006-07-26,2006,7,WA
OR4484112110720060727,NA,WOLFE POINT 2,Wildfire,4131,2006-07-27,2006,7,OR
WA4602011892220060728,NA,HATCH GRADE,Wildfire,5700,2006-07-28,2006,7,WA
WA4641211713420060804,NA,KURBY,Wildfire,2641,2006-08-04,2006,8,WA
OR4431412180120060805,NA,CASCADE CREST COMPLEX (LAKE GEORGE),Wildfire,6016,2006-08-05,2006,8,OR
WA4642011891720060807,NA,ELM ROAD,Wildfire,2454,2006-08-07,2006,8,WA
WA4650212038920060807,NA,KONNOWAC PASS,Wildfire,2184,2006-08-07,2006,8,WA
OR4534012157620060807,NA,MT. HOOD COMPLEX,Wildfire,1849,2006-08-07,2006,8,OR
OR4500912051220060808,NA,ROCK SPRINGS,Wildfire,1139,2006-08-08,2006,8,OR
OR4418511727020060810,NA,MUD SPRINGS,Wildfire,17717,2006-08-10,2006,8,OR
OR4481611875220060814,NA,SHARPS RIDGE,Wildfire,5550,2006-08-14,2006,8,OR
OR4222911849320060815,NA,TROUT CREEK,Wildfire,1108,2006-08-15,2006,8,OR
OR4366211743120060815,NA,SOUR DOUGH,Wildfire,2081,2006-08-15,2006,8,OR
OR4359811735420060816,NA,OXBOW BASIN,Wildfire,1507,2006-08-16,2006,8,OR
OR4458912183720060819,NA,CASCADE CREST COMPLEX (PUZZLE),Wildfire,5226,2006-08-19,2006,8,OR
OR4573911844620060821,NA,EAGLECREEK,Wildfire,1526,2006-08-21,2006,8,OR
OR4232311875820060821,NA,PUEBLO FIRE,Wildfire,67854,2006-08-21,2006,8,OR
OR4283411875920060821,NA,GRANDDAD,Wildfire,29337,2006-08-21,2006,8,OR
OR4337611779920060821,NA,STAR MOUNTAIN,Wildfire,45243,2006-08-21,2006,8,OR
OR4411411710520060821,NA,MOORES HOLLOW,Wildfire,3243,2006-08-21,2006,8,OR
OR4435711936420060821,NA,THORN CREEK,Wildfire,10678,2006-08-21,2006,8,OR
WA4616811780620060821,NA,COLUMBIA COMPLEX,Wildfire,118865,2006-08-21,2006,8,WA
OR4309711883520060821,NA,CRATOR 2,Wildfire,1883,2006-08-21,2006,8,OR
OR4317011916620060821,NA,BASQUE WELLS,Wildfire,7457,2006-08-21,2006,8,OR
WA4835311951820060822,NA,CAMERON LAKE ROAD,Wildfire,1596,2006-08-22,2006,8,WA
OR4422511710020060822,NA,BRIDGE GULCH,Wildfire,1727,2006-08-22,2006,8,OR
WA4852612058020060822,NA,CEDAR CREEK,Wildfire,1218,2006-08-22,2006,8,WA
WA4897812059620060822,NA,TATOOSH COMPLEX,Wildfire,48862,2006-08-22,2006,8,WA
OR4377712074520060828,NA,PINE RIDGE,Wildfire,1999,2006-08-28,2006,8,OR
WA4648011840820060828,NA,UNNAMED,Unknown,1275,2006-08-28,2006,8,WA
WA4648211825420060828,NA,UNNAMED,Unknown,8133,2006-08-28,2006,8,WA
OR4481112102420060829,NA,BAKER CANYON,Wildfire,11640,2006-08-29,2006,8,OR
OR4262611763020060903,NA,JACKIES BUTTE,Wildfire,14908,2006-09-03,2006,9,OR
WA4743112111620060904,NA,POLLALIE,Wildfire,1070,2006-09-04,2006,9,WA
OR4506011716020060904,NA,TWIN LAKES COMPLEX,Wildfire,10913,2006-09-04,2006,9,OR
OR4469411755620060905,NA,IRON MOUNTAIN,Wildfire,4625,2006-09-05,2006,9,OR
WA4892012027620060905,NA,VAN PEAK,Wildfire,1425,2006-09-05,2006,9,WA
OR4451511727420060906,NA,LOOKOUT MOUNTAIN,Wildfire,2209,2006-09-06,2006,9,OR
WA4730811788820060912,NA,WILLIAMS LAKE RD,Wildfire,1984,2006-09-12,2006,9,WA
OR4285211851920060928,NA,WILSON FIRE,Wildfire,6604,2006-09-28,2006,9,OR
WA4656111833220060929,NA,UNNAMED,Unknown,4642,2006-09-29,2006,9,WA
WA4806811948120060930,NA,HIGHLAND ROAD,Wildfire,5717,2006-09-30,2006,9,WA
WA4772411969920061001,NA,UNNAMED,Wildfire,1071,2006-10-01,2006,10,WA
OR4381912021620061002,NA,PRICE-GULIVSON RX,Prescribed Fire,7824,2006-10-02,2006,10,OR
OR4468112152120061018,NA,METOLIOUS BENCH U B,Prescribed Fire,1482,2006-10-18,2006,10,OR
OR4465012140420061024,NA,BOX CANYON,Prescribed Fire,1101,2006-10-24,2006,10,OR
OR4351011853020070109,NA,SOUTH PASTURE JACKPOT,Prescribed Fire,1185,2007-01-09,2007,1,OR
WA4786511791520070315,NA,MATHEW LAKE,Prescribed Fire,1412,2007-03-15,2007,3,WA
OR4259112058820070315,NA,UNNAMED,Unknown,5165,2007-03-15,2007,3,OR
WA4818511916620070401,NA,COYOTE CREEK HFR,Wildfire,2901,2007-04-01,2007,4,WA
WA4792211803720070402,NA,07 SIR RX B BURNING,Prescribed Fire,2993,2007-04-02,2007,4,WA
WA4669212108220070517,NA,BOOMER,Unknown,3586,2007-05-17,2007,5,WA
OR4559912090120070617,NA,302,Wildfire,2362,2007-06-17,2007,6,OR
OR4353011988720070705,NA,ROUND TOP BUTTE,Wildfire,10406,2007-07-05,2007,7,OR
OR4371211834420070706,NA,BARTLETT MOUNTAIN,Wildfire,31845,2007-07-06,2007,7,OR
OR4395012085820070706,NA,MILLICAN EAST,Wildfire,2976,2007-07-06,2007,7,OR
OR4344911719320070706,NA,SADDLE BUTTE,Wildfire,6129,2007-07-06,2007,7,OR
OR4300811741020070706,NA,CLARK BUTTE,Wildfire,31330,2007-07-06,2007,7,OR
OR4401611881420070706,NA,CALAMITY COMPLEX (GRAPPLE),Wildfire,2331,2007-07-06,2007,7,OR
OR4382211938920070706,NA,EGLEY COMPLEX (EGLEY),Wildfire,139515,2007-07-06,2007,7,OR
WA4626911717320070706,NA,UNNAMED,Wildfire,8547,2007-07-06,2007,7,WA
WA4896911967320070707,NA,LITTLE CHOPAKA,Wildfire,4406,2007-07-07,2007,7,WA
WA4750912036620070707,NA,EASY STREET,Wildfire,4516,2007-07-07,2007,7,WA
WA4746211984820070709,NA,DOUGLAS CREEK,Wildfire,1966,2007-07-09,2007,7,WA
OR4468212159620070712,NA,WSA LIGHTNING COMPLEX (BIDDLE PASS),Wildfire,14147,2007-07-12,2007,7,OR
OR4469911963720070712,NA,FOSSIL CREEK,Wildfire,3943,2007-07-12,2007,7,OR
OR4530512138720070712,NA,BALL POINT,Wildfire,1297,2007-07-12,2007,7,OR
OR4495611940720070712,NA,MONUMENT COMPLEX (RED HILL FIRE),Wildfire,54572,2007-07-12,2007,7,OR
OR4453312095220070712,NA,MUD SPRINGS,Wildfire,1062,2007-07-12,2007,7,OR
OR4482612028620070713,NA,BLACK ROCK,Wildfire,2406,2007-07-13,2007,7,OR
OR4382511810020070713,NA,JUNIPER RESERVOIR,Wildfire,28455,2007-07-13,2007,7,OR
OR4471911767120070713,NA,PLEASANT VALLEY,Wildfire,2871,2007-07-13,2007,7,OR
WA4624111949820070713,NA,MCBEE,Wildfire,3202,2007-07-13,2007,7,WA
WA4586312016120070713,NA,HORSE HEAVEN COMPLEX (SIX PRONG),Wildfire,28225,2007-07-13,2007,7,WA
OR4564611678820070713,NA,GRIZZLY RIDGE,Wildfire,6997,2007-07-13,2007,7,OR
OR4511111748620070713,NA,TROUT CREEK,Wildfire,1391,2007-07-13,2007,7,OR
WA4692811926220070713,NA,UPPER GOOSE,Wildfire,2579,2007-07-13,2007,7,WA
WA4686111930220070713,NA,HIGHWAY 26,Wildfire,1902,2007-07-13,2007,7,WA
WA4666711939320070713,NA,OVERLOOK,Wildfire,20363,2007-07-13,2007,7,WA
OR4595711702520070713,NA,COTTONWOOD,Wildfire,8450,2007-07-13,2007,7,OR
WA4861211943120070714,NA,TUNK GRADE,Wildfire,15007,2007-07-14,2007,7,WA
OR4594411897320070714,NA,JUNIPER CANYON,Wildfire,3833,2007-07-14,2007,7,OR
WA4754211859720070715,NA,STEHRS ROAD,Wildfire,1518,2007-07-15,2007,7,WA
OR4320711712720070717,NA,OLD MAID,Wildfire,7681,2007-07-17,2007,7,OR
OR4494711848520070729,NA,TROUT MEADOWS,Wildfire,4046,2007-07-29,2007,7,OR
WA4604911898220070729,NA,LES BLAIR,Wildfire,6890,2007-07-29,2007,7,WA
OR4552312051920070803,NA,621,Wildfire,12248,2007-08-03,2007,8,OR
OR4487112004920070803,NA,SHELTON,Wildfire,2722,2007-08-03,2007,8,OR
OR4350911835420070805,NA,COLEMAN CREEK,Wildfire,6746,2007-08-05,2007,8,OR
WA4814412059320070805,NA,DOMKE LAKE COMPLEX,Wildfire,10090,2007-08-05,2007,8,WA
WA4676812120520070805,NA,RATTLESNAKE CREEK,Wildland Fire Use,1009,2007-08-05,2007,8,WA
OR4293011835820070805,NA,JUNIPER RANCH,Unknown,3099,2007-08-05,2007,8,OR
OR4347811809120070805,NA,BUTTE FIRE,Wildfire,10002,2007-08-05,2007,8,OR
WA4756911852520070809,NA,HIGHLINE RD,Wildfire,1175,2007-08-09,2007,8,WA
WA4617712050020070811,NA,PINE SPRINGS,Wildfire,1562,2007-08-11,2007,8,WA
OR4496412142120070812,NA,HIGHWAY NINE,Wildfire,1387,2007-08-12,2007,8,OR
OR4303712103520070814,NA,UPPER WINDMILL MAHOGANY,Unknown,1773,2007-08-14,2007,8,OR
OR4496511877520070815,NA,OTTER CREEK,Wildfire,3008,2007-08-15,2007,8,OR
OR4516811884920070815,NA,UKIAH COMPLEX (OWENS BUTTE),Wildfire,4284,2007-08-15,2007,8,OR
WA4648111969720070816,NA,WAUTOMA,Wildfire,77956,2007-08-16,2007,8,WA
WA4570912077220070816,NA,UNNAMED,Wildfire,1355,2007-08-16,2007,8,WA
OR4419011809820070817,NA,IRISH SPRING,Wildfire,47845,2007-08-17,2007,8,OR
WA4626911733920070818,NA,COTTONWOOD,Wildfire,3464,2007-08-18,2007,8,WA
WA4630912026920070825,NA,SLAYTON ROAD,Wildfire,1576,2007-08-25,2007,8,WA
WA4822311935320070830,NA,SOUTH OMAK LAKE,Wildfire,10377,2007-08-30,2007,8,WA
OR4435412173920070830,NA,GW FIRE,Wildfire,13719,2007-08-30,2007,8,OR
WA4739411905220070831,NA,BLACK ROCK,Wildfire,3272,2007-08-31,2007,8,WA
WA4804011878020070910,NA,MANILA CREEK,Wildfire,16248,2007-09-10,2007,9,WA
OR4447612020020070910,NA,WAGNER MOUNTAIN,Prescribed Fire,3641,2007-09-10,2007,9,OR
WA4781611922120070910,NA,SIMMS CORNER,Wildfire,2173,2007-09-10,2007,9,WA
OR4553111672120070916,NA,SADDLE GULCH,Wildfire,3790,2007-09-16,2007,9,OR
OR4319211888520071011,NA,N BLITZEN RIVER,Prescribed Fire,7239,2007-10-11,2007,10,OR
OR4286812170120071029,NA,08-KL-KLAMATH MARSH,Prescribed Fire,6328,2007-10-29,2007,10,OR
OR4474312145320080505,NA,TENINO 06,Prescribed Fire,1757,2008-05-05,2008,5,OR
WA4730311998620080615,NA,BAIRD SPRINGS,Wildfire,3281,2008-06-15,2008,6,WA
WA4869311918120080628,NA,CAYUSE,Wildfire,1821,2008-06-28,2008,6,WA
OR4568911971120080629,NA,COAL PLANT,Wildfire,45801,2008-06-29,2008,6,OR
WA4695611915920080629,NA,SEEP LAKES,Wildfire,1813,2008-06-29,2008,6,WA
OR4257311756820080630,NA,JACKIES BUTTE,Wildfire,25597,2008-06-30,2008,6,OR
OR4428911945420080630,NA,242,Wildfire,1605,2008-06-30,2008,6,OR
WA4834611957520080701,NA,JACKASS BUTTE,Wildfire,1737,2008-07-01,2008,7,WA
OR4527012060220080701,NA,JACK KNIFE,Wildfire,18559,2008-07-01,2008,7,OR
OR4545012083520080703,NA,SAYRS,Wildfire,3527,2008-07-03,2008,7,OR
OR4503212042520080703,NA,DEEP CREEK,Wildfire,4810,2008-07-03,2008,7,OR
OR4564912052120080703,NA,I284,Wildfire,9216,2008-07-03,2008,7,OR
WA4807811937320080704,NA,STUBBLEFIELD POINT,Wildfire,2209,2008-07-04,2008,7,WA
OR4545312014020080707,NA,UNNAMED,Unknown,5157,2008-07-07,2008,7,OR
OR4558512019520080707,NA,UNNAMED,Unknown,1237,2008-07-07,2008,7,OR
OR4569712020920080707,NA,UNNAMED,Unknown,1450,2008-07-07,2008,7,OR
WA4752712024320080708,NA,BADGER MTN COMPLEX (BADGER MOUNTAIN),Wildfire,13109,2008-07-08,2008,7,WA
WA4770512016620080709,NA,BROWNS ROAD,Wildfire,2022,2008-07-09,2008,7,WA
WA4835611937820080710,NA,HWY 155 MM 73,Wildfire,1447,2008-07-10,2008,7,WA
OR4477312122420080710,NA,MILL,Wildfire,3445,2008-07-10,2008,7,OR
OR4538612118020080710,NA,WINSLOW ROAD,Wildfire,1184,2008-07-10,2008,7,OR
WA4763211729520080711,NA,SPOKANE VALLEY,Wildfire,1046,2008-07-11,2008,7,WA
WA4611412144620080712,NA,COLD SPRINGS,Wildfire,8966,2008-07-12,2008,7,WA
WA4734211940520080714,NA,WILLOW CREEK,Wildfire,5555,2008-07-14,2008,7,WA
WA4665011976320080714,NA,243,Wildfire,1491,2008-07-14,2008,7,WA
WA4725712045320080722,NA,STUHLMILLER,Wildfire,1243,2008-07-22,2008,7,WA
WA4696111928620080727,NA,262,Wildfire,2811,2008-07-27,2008,7,WA
WA4844911961520080731,NA,GREEN LAKE,Wildfire,2597,2008-07-31,2008,7,WA
WA4800911901520080802,NA,SMITH LAKE FIRE,Wildfire,12542,2008-08-02,2008,8,WA
WA4819811919920080807,NA,COLUMBIA RIVER ROAD,Wildfire,22628,2008-08-07,2008,8,WA
OR4374611919120080807,NA,SILVIES RIVER,Wildfire,4364,2008-08-07,2008,8,OR
OR4505112051820080807,NA,NORTH POLE RIDGE,Wildfire,6725,2008-08-07,2008,8,OR
OR4550312081020080807,NA,SAYRS 2,Wildfire,4985,2008-08-07,2008,8,OR
OR4538512163020080807,NA,GNARL RIDGE,Wildfire,3502,2008-08-07,2008,8,OR
OR4434111973120080807,NA,OCHOCO FIRE USE WFU,Wildfire,1573,2008-08-07,2008,8,OR
OR4449812022320080807,NA,BRIDGE CREEK,Wildfire,5183,2008-08-07,2008,8,OR
OR4277912225220080816,NA,MIDDLE FORK COMPLEX,Wildfire,18768,2008-08-16,2008,8,OR
OR4236612373520080816,NA,WILD RIVERS COMPLEX (HORSE MOUNTAIN),Wildfire,1127,2008-08-16,2008,8,OR
OR4443112149820080817,NA,SUMMIT SPRINGS COMPLEX,Wildfire,2006,2008-08-17,2008,8,OR
OR4334712249520080817,NA,RATTLE,Wildfire,20443,2008-08-17,2008,8,OR
WA4771111840320080818,NA,SWANSON LAKE,Wildfire,18941,2008-08-18,2008,8,WA
WA4722911765320080818,NA,ROCK LAKE,Wildfire,2387,2008-08-18,2008,8,WA
OR4350911852820080902,NA,SOUTH PASTURE BROADCAST,Prescribed Fire,2497,2008-09-02,2008,9,OR
OR4251112256420080917,NA,DOUBLEDAY,Wildfire,1684,2008-09-17,2008,9,OR
OR4486712102720080919,NA,BIG COVE,Wildfire,4661,2008-09-19,2008,9,OR
OR4452412161020080925,NA,WIZARD,Wildfire,2149,2008-09-25,2008,9,OR
OR4290311887120090317,NA,FIVE CREEKS PHASE 1,Prescribed Fire,1126,2009-03-17,2009,3,OR
WA4788311811220090401,NA,SHERWOOD MINE RX,Prescribed Fire,1319,2009-04-01,2009,4,WA
OR4519312051320090530,NA,GREEN GRASS,Wildfire,1293,2009-05-30,2009,5,OR
OR4462311966720090724,NA,MCGINNIS CREEK,Wildfire,3387,2009-07-24,2009,7,OR
OR4432111890020090725,NA,OR-MAF-149,Wildfire,1122,2009-07-25,2009,7,OR
OR4334712281020090728,NA,WILLIAMS CREEK,Wildfire,8405,2009-07-28,2009,7,OR
WA4649412121520090729,NA,DISCOVERY,Wildfire,4240,2009-07-29,2009,7,WA
OR4492211866720090801,NA,NORTH FORK COMPLEX,Wildfire,16461,2009-08-01,2009,8,OR
OR4480312057720090802,NA,MUDDY CREEK,Wildfire,16011,2009-08-02,2009,8,OR
WA4647311995320090820,NA,DRY CREEK COMPLEX,Wildfire,49843,2009-08-20,2009,8,WA
WA4834411973320090821,NA,ODEN ROAD,Wildfire,9131,2009-08-21,2009,8,WA
WA4706511785020090821,NA,TEXAS LAKE,Wildfire,1260,2009-08-21,2009,8,WA
OR4543911757920090829,NA,BIG SHEEP,Wildfire,3966,2009-08-29,2009,8,OR
OR4415112063520090910,NA,SANFORD CREEK RX,Prescribed Fire,1223,2009-09-10,2009,9,OR
OR4345712228420090912,NA,TUMBLEBUG COMPLEX,Wildfire,14605,2009-09-12,2009,9,OR
OR4317212252420090913,NA,BOZE,Wildfire,9950,2009-09-13,2009,9,OR
OR4290811850420090914,NA,OATMAN,Prescribed Fire,19579,2009-09-14,2009,9,OR
OR4411412096820090915,NA,WEST BUTTE RX,Prescribed Fire,3228,2009-09-15,2009,9,OR
WA4810311897420090916,NA,MILEPOST 38,Wildfire,2092,2009-09-16,2009,9,WA
OR4315612245520090922,NA,RAINBOW CREEK,Wildfire,5150,2009-09-22,2009,9,OR
WA4792712041620091004,NA,PRESTON-FOX,Wildfire,1352,2009-10-04,2009,10,WA
OR4536312094620091011,NA,WARD CANYON,Wildfire,1704,2009-10-11,2009,10,OR
OR4329211888920091202,NA,SOUTH MALHEUR LAKE RX,Prescribed Fire,8828,2009-12-02,2009,12,OR
OR4327611882420100312,NA,S MALHEUR LAKE UNIT 3,Unknown,1024,2010-03-12,2010,3,OR
WA4836211916920100417,NA,JIM CREEK WUI,Prescribed Fire,1726,2010-04-17,2010,4,WA
WA4667911922320100704,NA,PUMPHOUSE,Wildfire,1226,2010-07-04,2010,7,WA
WA4724112005620100704,NA,SPANISH CASTLE,Wildfire,2800,2010-07-04,2010,7,WA
WA4756712031520100710,NA,SWAKANE,Prescribed Fire,16050,2010-07-10,2010,7,WA
WA4564012112620100712,NA,DALLESPORT,Wildfire,1177,2010-07-12,2010,7,WA
WA4783611795220100712,NA,LINE,Wildfire,1156,2010-07-12,2010,7,WA
WA4737011866720100714,NA,DUCK LAKE,Wildfire,2256,2010-07-14,2010,7,WA
WA4662712072820100718,NA,COWICHE MILL,Wildfire,6051,2010-07-18,2010,7,WA
OR4511512043820100727,NA,BUCKHORN COMPLEX,Wildfire,4773,2010-07-27,2010,7,OR
WA4835412068420100729,NA,RAINBOW BRIDGE,Prescribed Fire,3634,2010-07-29,2010,7,WA
WA4600811892220100731,NA,PORT KELLY,Wildfire,2801,2010-07-31,2010,7,WA
WA4757512041420100801,NA,WENATCHEE RIVER COMPLEX,Wildfire,2128,2010-08-01,2010,8,WA
OR4418312154220100802,NA,ROOSTER ROCK,Wildfire,6372,2010-08-02,2010,8,OR
WA4793411937120100803,NA,LEAHY JUNCTION,Wildfire,1938,2010-08-03,2010,8,WA
OR4270311954720100805,NA,POKER JIM RIDGE,Wildfire,3627,2010-08-05,2010,8,OR
WA4644911854220100807,NA,EUREKA,Wildfire,19811,2010-08-07,2010,8,WA
OR4242312371620100813,NA,OAK FLAT,Wildfire,7975,2010-08-13,2010,8,OR
WA4659611843420100814,NA,UNNAMED,Unknown,16737,2010-08-14,2010,8,WA
OR4505612026920100816,NA,STREESE,Wildfire,2723,2010-08-16,2010,8,OR
OR4491812138920100818,NA,WHITE LIGHTNING COMPLEX (ISLAND RIM),Wildfire,1132,2010-08-18,2010,8,OR
OR4504212118420100818,NA,WHITE LIGHTNING COMPLEX (YOUTHER),Wildfire,30322,2010-08-18,2010,8,OR
OR4527812107720100818,NA,LOWER DESCHUTES COMPLEX (TYGH RIDGE),Wildfire,4904,2010-08-18,2010,8,OR
OR4522912109620100818,NA,LOWER DESCHUTES COMPLEX (DEVILS HALFACRE),Wildfire,1350,2010-08-18,2010,8,OR
OR4489612204920100818,NA,BULL OF THE WOODS,Wildfire,2535,2010-08-18,2010,8,OR
OR4493512133220100819,NA,WHITE LIGHTNING COMPLEX (JOHNSON LAKE),Wildfire,1733,2010-08-19,2010,8,OR
OR4506812131220100819,NA,WHITE LIGHTNING COMPLEX (LAUGHLIN HILLS 2),Wildfire,1424,2010-08-19,2010,8,OR
OR4549812085720100819,NA,LOWER DESCHUTES COMPLEX (FALL CANYON),Wildfire,3711,2010-08-19,2010,8,OR
OR4477512179820100819,NA,PYRAMID,Wildfire,1611,2010-08-19,2010,8,OR
OR4426012192420100819,NA,SCOTT MOUNTAIN,Wildfire,3361,2010-08-19,2010,8,OR
WA4644211934820100819,NA,FFTF,Wildfire,1273,2010-08-19,2010,8,WA
WA4638111779920100826,NA,HUBBARD,Wildfire,10824,2010-08-26,2010,8,WA
WA4842911781920100826,NA,SLIDE CREEK,Unknown,1097,2010-08-26,2010,8,WA
WA4572012128220100827,NA,HIWAY 8,Wildfire,2135,2010-08-27,2010,8,WA
OR4413812042620100905,NA,HORSE HEAVEN CREEK,Prescribed Fire,1955,2010-09-05,2010,9,OR
OR4233212054920100907,NA,UTC WUI UB,Prescribed Fire,4143,2010-09-07,2010,9,OR
WA4730311994820100910,NA,BAIRD SPRINGS,Wildfire,7568,2010-09-10,2010,9,WA
OR4423911945520100915,NA,COUGAR MOUNTAIN,Wildfire,1865,2010-09-15,2010,9,OR
OR4372711898520100916,NA,4500,Prescribed Fire,2047,2010-09-16,2010,9,OR
OR4303811844920100927,NA,FIVE CREEKS PHASE 3,Prescribed Fire,14789,2010-09-27,2010,9,OR
OR4286712171720101014,NA,HAY,Wildfire,3407,2010-10-14,2010,10,OR
OR4402911898420101021,NA,UNDERBURN,Prescribed Fire,3000,2010-10-21,2010,10,OR
WA4793411815920110411,NA,11 NIXON ROCK RX BURN,Prescribed Fire,1137,2011-04-11,2011,4,WA
OR4473212142520110504,NA,TENINO 09,Prescribed Fire,1059,2011-05-04,2011,5,OR
OR4478312125820110707,NA,4612 UDC,Wildfire,1351,2011-07-07,2011,7,OR
WA4749511901720110725,NA,ROAD 29 FIRE,Wildfire,2939,2011-07-25,2011,7,WA
